Event timestamp,Event ID,Event type,Calling object,Calling object identity hashcode,Method return type,Method name,Method call depth,Method parameters number,Parameters types,Parameters values
1540853494676,892050401,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,8,1,java.lang.String,D
1540853494676,892050401,return,D,0,NA,NA,NA,NA,NA,NA
1540853494676,155848153,call,D,679297521,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.String, : is performing operation 
1540853494676,155848153,return,D : is performing operation ,679297521,NA,NA,NA,NA,NA,NA
1540853494676,927399484,call,D : is performing operation ,679297521,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.Integer,1
1540853494676,927399484,return,D : is performing operation 1,679297521,NA,NA,NA,NA,NA,NA
1540853494676,1583062950,call,D : is performing operation 1,679297521,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.String,(comma) available Semaphore permits : 
1540853494676,1583062950,return,D : is performing operation 1(comma) available Semaphore permits : ,679297521,NA,NA,NA,NA,NA,NA
1540853494676,128345457,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,7,0,NA,NA
1540853494676,128345457,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853494676,1167515325,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,7,0,NA,NA
1540853494676,1167515325,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853494676,1159823149,call,D : is performing operation 1(comma) available Semaphore permits : ,679297521,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.Integer,0
